2023-10-05T09:42:44,Bally,,200,1.20,0,Ground_Floor[1]/SMJ_TB2_2023,E9-J-1,89.00,41.00,C,3348.66,3.00,10.996,6.317
2023-10-05T09:42:50,Bally,,200,1.20,0,Ground_Floor[1]/SMJ_TB2_2023,E9-J-1,89.00,41.00,C,3348.66,3.00,5.545,6.317
2023-10-05T09:42:59,Bally,,200,1.20,0,Ground_Floor[1]/SMJ_TB2_2023,E9-J-1,89.00,41.00,C,3348.66,3.00,8.822,6.317
2023-10-05T09:43:01,Bally,,200,1.20,0,,initial waste,89.00,41.00,C,0.00,612.00,27.904,1.154
2023-10-05T09:43:10,Bally,,200,1.20,0,Ground_Floor[1]/SMJ_TB2_2023,E9-J-1,89.00,41.00,C,3348.66,3.00,9.342,6.317
2023-10-05T09:44:31,Bally,,200,1.20,0,Ground_Floor[2]/SMJ_TB2_2023,E1-F-1,89.00,41.00,C,1648.00,3.00,11.547,3.109
2023-10-05T09:44:39,Bally,,200,1.20,0,Ground_Floor[2]/SMJ_TB2_2023,E1-F-1,89.00,41.00,C,1648.00,3.00,8.514,3.109
2023-10-05T09:44:49,Bally,,200,1.20,0,Ground_Floor[2]/SMJ_TB2_2023,E1-F-1,89.00,41.00,C,1648.00,3.00,9.304,3.109
2023-10-05T09:44:55,Bally,,200,1.20,0,,initial waste,89.00,41.00,C,0.00,746.00,35.535,1.407
2023-10-05T09:45:11,Bally,,200,1.20,0,Ground_Floor[2]/SMJ_TB2_2023,E1-F-1,89.00,41.00,C,1648.00,3.00,16.059,3.109
2023-10-05T09:45:17,Bally,,200,1.20,0,Ground_Floor[2]/SMJ_TB2_2023,E1-M-1,89.00,41.00,C,631.40,3.00,5.698,1.191
2023-10-05T09:45:37,Bally,,200,1.20,0,Ground_Floor[2]/SMJ_TB2_2023,E1-A-1,89.00,41.00,C,4139.03,3.00,20.777,7.808
2023-10-05T09:46:03,Bally,,200,1.20,0,Ground_Floor[2]/SMJ_TB2_2023,E1-E-1,89.00,41.00,C,4139.03,3.00,25.902,7.808
2023-10-05T09:46:26,Bally,,200,1.20,0,Ground_Floor[2]/SMJ_TB2_2023,E1-I-1,89.00,41.00,C,4139.03,3.00,22.473,7.808
2023-10-05T09:46:55,Bally,,200,1.20,0,Ground_Floor[2]/SMJ_TB2_2023,E1-N-1,89.00,41.00,C,4143.03,3.00,28.89,7.815
2023-10-05T09:47:19,Bally,,200,1.20,0,Ground_Floor[2]/SMJ_TB2_2023,E1-O-1,89.00,41.00,C,3841.03,3.00,24.624,7.246
2023-10-05T09:47:32,Bally,,200,1.20,0,Ground_Floor[2]/SMJ_TB2_2023,E1-G-1,89.00,41.00,C,1705.50,3.00,13.126,3.217
2023-10-05T09:47:45,Bally,,200,1.20,0,Ground_Floor[2]/SMJ_TB2_2023,E1-G-2,89.00,41.00,C,1705.50,3.00,12.292,3.217
2023-10-05T09:47:57,Bally,,200,1.20,0,Ground_Floor[2]/SMJ_TB2_2023,E1-G-3,89.00,41.00,C,1705.50,3.00,12.218,3.217
2023-10-05T09:48:07,Bally,,200,1.20,0,Ground_Floor[2]/SMJ_TB2_2023,E1-B-1,89.00,41.00,C,1215.54,3.00,9.657,2.293
2023-10-05T09:48:14,Bally,,200,1.20,0,Ground_Floor[2]/SMJ_TB2_2023,E1-C-1,89.00,41.00,C,1215.54,3.00,7.538,2.293
2023-10-05T09:48:24,Bally,,200,1.20,0,Ground_Floor[2]/SMJ_TB2_2023,E1-D-1,89.00,41.00,C,1239.68,3.00,9.879,2.339
2023-10-05T09:48:34,Bally,,200,1.20,0,Ground_Floor[2]/SMJ_TB2_2023,E1-J-1,89.00,41.00,C,1263.83,3.00,10.372,2.384
2023-10-05T09:48:47,Bally,,200,1.20,0,Ground_Floor[2]/SMJ_TB2_2023,E1-L-1,89.00,41.00,C,1241.82,3.00,12.729,2.343
2023-10-05T09:48:59,Bally,,200,1.20,0,Ground_Floor[2]/SMJ_TB2_2023,E1-K-1,89.00,41.00,C,1241.82,66.00,11.984,2.343
2023-10-05T09:49:17,Bally,,200,1.20,0,Ground_Floor[2]/SMJ_TB2_2023,E1-H-1,89.00,41.00,C,1711.00,3.00,17.765,3.228
2023-10-05T09:49:21,Bally,,200,1.20,0,Ground_Floor[3]/SMJ_TB2_2023,E2-D-1,89.00,41.00,C,425.40,66.00,3.673,0.802
2023-10-05T09:49:37,Bally,,200,1.20,0,Ground_Floor[3]/SMJ_TB2_2023,E2-O-1,89.00,41.00,C,2177.00,3.00,16.427,4.107
2023-10-05T09:49:53,Bally,,200,1.20,0,Ground_Floor[3]/SMJ_TB2_2023,E2-A-1,89.00,41.00,C,2899.24,3.00,16.342,5.469
2023-10-05T09:50:09,Bally,,200,1.20,0,Ground_Floor[3]/SMJ_TB2_2023,E2-B-1,89.00,41.00,C,2931.11,3.00,15.673,5.529
