2023-10-03T10:27:19,Bally,,200,1.20,0,,initial waste,89.00,41.00,C,0.00,733.00,38.768,1.383
2023-10-03T10:27:46,Bally,,200,1.20,0,Ground_Floor/SMJ_TB2_2023,E3-L-1,89.00,41.00,C,3671.00,3.00,27.325,6.925
2023-10-03T10:28:02,Bally,,200,1.20,0,Ground_Floor/SMJ_TB2_2023,E3-A-1,89.00,41.00,C,2794.50,3.00,16.01,5.272
2023-10-03T10:28:18,Bally,,200,1.20,0,Ground_Floor/SMJ_TB2_2023,E3-B-1,89.00,41.00,C,2794.50,3.00,16.281,5.272
2023-10-03T10:28:34,Bally,,200,1.20,0,Ground_Floor/SMJ_TB2_2023,E3-F-1,89.00,41.00,C,2794.50,3.00,15.294,5.272
2023-10-03T10:28:53,Bally,,200,1.20,0,Ground_Floor/SMJ_TB2_2023,E3-G-1,89.00,41.00,C,2794.50,3.00,19.413,5.272
2023-10-03T10:29:12,Bally,,200,1.20,0,Ground_Floor/SMJ_TB2_2023,E3-H-1,89.00,41.00,C,2794.50,3.00,19.047,5.272
2023-10-03T10:29:32,Bally,,200,1.20,0,Ground_Floor/SMJ_TB2_2023,E3-U-1,89.00,41.00,C,2794.50,3.00,19.558,5.272
2023-10-03T10:29:50,Bally,,200,1.20,0,Ground_Floor/SMJ_TB2_2023,E3-V-1,89.00,41.00,C,2794.50,3.00,18.776,5.272
2023-10-03T10:30:09,Bally,,200,1.20,0,Ground_Floor/SMJ_TB2_2023,E3-X-1,89.00,41.00,C,2794.50,3.00,18.348,5.272
2023-10-03T10:30:30,Bally,,200,1.20,0,Ground_Floor/SMJ_TB2_2023,E3-AA-1,89.00,41.00,C,2794.50,3.00,21.358,5.272
2023-10-03T10:30:37,Bally,,200,1.20,0,Ground_Floor/SMJ_TB2_2023,E3-I-1,89.00,41.00,C,591.50,3.00,6.936,1.116
2023-10-03T10:30:44,Bally,,200,1.20,0,Ground_Floor/SMJ_TB2_2023,E3-O-1,89.00,41.00,C,591.50,3.00,6.654,1.116
2023-10-03T10:30:50,Bally,,200,1.20,0,Ground_Floor/SMJ_TB2_2023,E3-O-2,89.00,41.00,C,591.50,66.00,6.215,1.116
2023-10-03T10:31:06,Bally,,200,1.20,0,Ground_Floor/SMJ_TB2_2023,E3-Q-1,89.00,41.00,C,1283.10,66.00,15.863,2.420
2023-10-03T10:31:25,Bally,,200,1.20,0,Ground_Floor/SMJ_TB2_2023,E3-E-1,89.00,41.00,C,1362.00,3.00,18.878,2.569
